category,list_name,asin,title,url,image_url,rank,cpk,rating,review_count,price,rrp,sales_velocity,captured_at
case,Computer Cases,B0CV4RYKLF,"NZXT H7 Flow - Mid-Tower ATX Airflow PC Case - White | Airflow-first ATX mid-tower. Bottom-mount fans for direct GPU cooling,",https://www.amazon.co.uk/NZXT-Mid-Tower-Supports-Radiator-Management/dp/B0CV4RYKLF/ref=zg_bs_g_430498031_d_sccl_11/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81t+IADQUQL._AC_UL600_SR600,400_.jpg",11,,4.7,783,69.9,,,2026-09-25 11:38:55.208058
case,Computer Cases,B0GLFVFLKR,"ANSAITE ATX PC Case - Pre-Installed 8 PWM ARGB Fan, ATX Mid-Tower Gaming PC Case, 270° Panoramic Glass with Type-C,420mm&360m",https://www.amazon.co.uk/ANSAITE-ATX-Case-Pre-Installed-Mid-Tower-white-8-PWM-ARGB-Fans/dp/B0GLFVFLKR/ref=zg_bs_g_430498031_d_sccl_12/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81qjEyxkQOL._AC_UL600_SR600,400_.jpg",12,5cce2d9cf6f38b85,4.6,69,84.55,,,2026-09-25 11:38:55.208058
case,Computer Cases,B0FX4KQLX8,"PCZZOI PC CASE ATX 6 PWM ARGB Case Fans Pre-Installed, Mid Tower Computer Case with Tempered Glass,High Airflow Mesh Front,Su",https://www.amazon.co.uk/PCZZOI-Pre-Installed-Computer-Tempered-H05-black-6-PWM-ARGB-CASE-Fans/dp/B0FX4KQLX8/ref=zg_bs_g_430498031_d_sccl_13/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81umKBZTR-L._AC_UL600_SR600,400_.jpg",13,a2b049765c7d8092,4.0,153,49.99,,,2026-09-25 11:38:55.208059
case,Computer Cases,B0DQPQ5KN7,NZXT H9 Flow RGB+ - Dual-Chamber ATX PC Case - Black | Flagship dual-chamber case with 7 RGB fans and NZXT Control Hub pre-in,https://www.amazon.co.uk/NZXT-Flow-RGB-Dual-Chamber-Back-Connect/dp/B0DQPQ5KN7/ref=zg_bs_g_430498031_d_sccl_14/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/713NuIfbhZL._AC_UL600_SR600,400_.jpg",14,,4.7,345,149.99,,,2026-09-25 11:38:55.208060
case,Computer Cases,B0GXPRJ66H,"ANSAITE ATX Mid-Tower PC Gaming Case,High Airflow Computer Case,7 x 120mm Fans Included, 360mm Radiator Support,Cable Managem",https://www.amazon.co.uk/ANSAITE-Mid-Tower-Computer-Management-Tool-Free-H09-black/dp/B0GXPRJ66H/ref=zg_bs_g_430498031_d_sccl_15/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81pvkRXkCML._AC_UL600_SR600,400_.jpg",15,f436fdb97779ed95,4.7,4,53.69,,,2026-09-25 11:38:55.208061
case,Computer Cases,B0FK5KH5MY,"Lian Li O11 Dynamic Mini V2 PC Case Black | Compact ATX Mid Tower with Dual-Chamber Design, Tempered Glass and Modular Layout",https://www.amazon.co.uk/Lian-Li-V2-Dual-Chamber-Tempered-black/dp/B0FK5KH5MY/ref=zg_bs_g_430498031_d_sccl_16/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71w-BYp3P+L._AC_UL600_SR600,400_.jpg",16,d33933e9bbe26f5b,4.7,254,79.89,,,2026-09-25 11:38:55.208061
case,Computer Cases,B0FLDVV2MR,"HYXN H1 ATX PC Case-Pre-Installed 7 PWM ARGB Fans, Dual Chamber Mid-Tower Gaming PC Case, with Type-C, Simultaneous Installat",https://www.amazon.co.uk/HYXN-Case-Pre-Installed-Mid-Tower-Simultaneous-Installation-Pink/dp/B0FLDVV2MR/ref=zg_bs_g_430498031_d_sccl_17/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81J+4zOVUNL._AC_UL600_SR600,400_.jpg",17,9bc00f3573dd170d,4.4,96,79.99,,,2026-09-25 11:38:55.208062
case,Computer Cases,B0FJ2PYLFB,"CORSAIR FRAME 4500X RS-R ARGB Panoramic Glass Mid-Tower PC Case – InfiniRail Mounting System, Fits Dual 360mm Radiators, GPU",https://www.amazon.co.uk/CORSAIR-FRAME-4500X-Panoramic-Mid-Tower/dp/B0FJ2PYLFB/ref=zg_bs_g_430498031_d_sccl_18/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61EdC3+7tdL._AC_UL600_SR600,400_.jpg",18,cb82d5bd3a3c8ba5,4.7,301,74.99,,,2026-09-25 11:38:55.208063
case,Computer Cases,B09DKMQ5L1,Fractal Design Terra Graphite - Wood Walnut front panel - Small form factor - mITX gaming case – PCIe 4.0 riser cable – USB T,https://www.amazon.co.uk/Fractal-Design-Terra-Graphite/dp/B09DKMQ5L1/ref=zg_bs_g_430498031_d_sccl_19/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61hg1sDKeiL._AC_UL600_SR600,400_.jpg",19,,4.6,704,169.99,,,2026-09-25 11:38:55.208063
case,Computer Cases,B0DFX1J2S5,"FOIFKIN F600 PC Case ATX with 7 PWM ARGB Fans, High Airflow Mid-Tower Computer Case, Gaming PC Case Big Tower, ATX Case Black",https://www.amazon.co.uk/FOIFKIN-Case-Pre-Installed-Mid-Tower-Type-C%EF%BC%8CF600-Black/dp/B0DFX1J2S5/ref=zg_bs_g_430498031_d_sccl_20/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/915L-ZFvLHL._AC_UL600_SR600,400_.jpg",20,,4.3,189,69.99,,,2026-09-25 11:38:55.208064
case,Computer Cases,B0GSBW9HZT,"Phanteks EX5 Plus ATX Chamber Case, 360 AIO Included - Black | Compartmentalised ATX case with integrated 360mm AIO, hidden t",https://www.amazon.co.uk/Phanteks-Plus-Chamber-Case-Included/dp/B0GSBW9HZT/ref=zg_bs_g_430498031_d_sccl_21/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81FAQe1BVrL._AC_UL600_SR600,400_.jpg",21,,,,114.95,,,2026-09-25 11:38:55.208065
case,Computer Cases,B0DBVSVWPC,"1st Player MIKU Mi2-A Micro ATX PC Gaming Case, Panoramic Tempered Glass + Mesh Hybrid Panel For Increased Airflow - Black",https://www.amazon.co.uk/Player-MIKU-Mi2-Micro-Black/dp/B0DBVSVWPC/ref=zg_bs_g_430498031_d_sccl_22/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71h0bBuqaaL._AC_UL600_SR600,400_.jpg",22,,4.4,61,33.99,,,2026-09-25 11:38:55.208066
case,Computer Cases,B0G91PD5PS,"Lian Li VECTOR V100R MINI Micro-ATX Gaming PC Case – Black | Compact Tempered Glass Mini Tower with High Airflow, ATX PSU Sup",https://www.amazon.co.uk/Lian-Li-VECTOR-Micro-ATX-Gaming-Black/dp/B0G91PD5PS/ref=zg_bs_g_430498031_d_sccl_23/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71OQeWLf2aL._AC_UL600_SR600,400_.jpg",23,a67cb6ce61780985,4.9,24,66.99,,,2026-09-25 11:38:55.208066
case,Computer Cases,B0DJT8SRD6,Lian Li O11 Vision Compact ATX Mid-Tower Gaming PC Case - Aluminium & Tempered Glass Black PC Case,https://www.amazon.co.uk/O11-Vision-Compact-Mid-Tower-Gaming-Black/dp/B0DJT8SRD6/ref=zg_bs_g_430498031_d_sccl_24/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71nTbOJZ3rL._AC_UL600_SR600,400_.jpg",24,18198bd5ac65faef,4.7,486,,,,2026-09-25 11:38:55.208067
case,Computer Cases,B0C59W6JKD,"AL01 Open Frame Computer case DIY PC Test Bench for ATX M-Board,1Pc | Open Air Design for Heat Dissipation Supports ATX Power",https://www.amazon.co.uk/ALAMENGDA-Computer-Motherboards-Dissipation-Accessories-Black/dp/B0C59W6JKD/ref=zg_bs_g_430498031_d_sccl_25/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71kHNAprOQL._AC_UL600_SR600,400_.jpg",25,,4.4,555,18.99,,,2026-09-25 11:38:55.208068
case,Computer Cases,B0H6PW5CPC,"Lian Li DAN Cases B4 Micro-ATX PC Case, Black | Black, 21.3L SFF chassis, 358mm 4-slot GPU support, ATX/SFX PSU, 360mm AIO wi",https://www.amazon.co.uk/Lian-Cases-Micro-ATX-Case-Black/dp/B0H6PW5CPC/ref=zg_bs_g_430498031_d_sccl_26/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81F12mqfn2L._AC_UL600_SR600,400_.jpg",26,,4.0,2,59.9,,,2026-09-25 11:38:55.208068
case,Computer Cases,B0BM4W1MRW,iONZ Gaming PC Computer Mini Tower Case M/ATX Tempered Glass - Performance Series. (KZ27 Inc 4 RGB Fans),https://www.amazon.co.uk/iONZ-Gaming-Tower-Tempered-Glass-KZ27-Inc-3-FRGB-Fans/dp/B0BM4W1MRW/ref=zg_bs_g_430498031_d_sccl_27/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/613YsjxyOjL._AC_UL600_SR600,400_.jpg",27,,4.4,75,36.95,,,2026-09-25 11:38:55.208069
case,Computer Cases,B0GGQM3Q3D,"HYXN H3 ATX PC Case - Pre-Installed with 6 Infinity Mirror PWM ARGB Fans - Compact Dual Cavity Mid-Tower Gaming PC Case,360mm",https://www.amazon.co.uk/HYXN-ATX-Case-Pre-Installed-Mid-Tower-Black/dp/B0GGQM3Q3D/ref=zg_bs_g_430498031_d_sccl_28/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/91hvksHQRIL._AC_UL600_SR600,400_.jpg",28,9bc00f3573dd170d,4.4,29,69.99,,,2026-09-25 11:38:55.208070
case,Computer Cases,B093S1H4G2,"Montech AIR 100 ARGB, Micro-ATX, Tempered Glass - schwarz",https://www.amazon.co.uk/AIR-100-ARGB-Pre-Installed-Circulation/dp/B093S1H4G2/ref=zg_bs_g_430498031_d_sccl_29/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71+vC54eAdS._AC_UL600_SR600,400_.jpg",29,,4.6,684,44.04,,,2026-09-25 11:38:55.208071
case,Computer Cases,B0BHJGSMC1,Veno Scorp Gaming PC Bundle i3 GTX 750 4GB 8GB RAM 500GB HDD NOVA | Built for smooth everyday gaming — GTX 750 4GB delivers r,https://www.amazon.co.uk/Veno-Scorp-Budget-Gaming-Bundle/dp/B0BHJGSMC1/ref=zg_bs_g_430498031_d_sccl_30/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71LS7XLyw1L._AC_UL600_SR600,400_.jpg",30,,4.0,126,265.0,,,2026-09-25 11:38:55.208071
case,Computer Cases,B07BBFRLNJ,"GeeekPi ABS Case for Raspberry Pi 3B/3B+, with 30mm Fan 30X30X7mm and 3pcs Heatsinks for Raspberry Pi 3 Model B/B+ (Black)",https://www.amazon.co.uk/GeeekPi-Raspberry-Cooling-Heatsinks-Include/dp/B07BBFRLNJ/ref=zg_bs_g_430498031_d_sccl_31/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/618BvTs6KeL._AC_UL300_SR300,200_.jpg",31,,4.6,2011,10.69,,,2026-09-25 11:38:55.208072
case,Computer Cases,B074V35B6Y,"BONTEC Adjustable Under Desk PC Mount, Steel CPU Holder with 20 kg Capacity | Space-saving suspended design, secure straps fi",https://www.amazon.co.uk/BONTEC-Adjustable-Space-Saving-Computer-Installation-Black/dp/B074V35B6Y/ref=zg_bs_g_430498031_d_sccl_32/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71JsnUJxC6L._AC_UL300_SR300,200_.jpg",32,,4.4,2062,14.43,,,2026-09-25 11:38:55.208073
case,Computer Cases,B0FJ8SWG15,"CORSAIR AIR 5400 RS-R ARGB Triple-Chamber Mid-Tower Panoramic PC Case – 3x Pre-Installed Reverse-Rotor RS120-R ARGB Fans, Low",https://www.amazon.co.uk/CORSAIR-5400-Triple-Chamber-Mid-Tower-Panoramic/dp/B0FJ8SWG15/ref=zg_bs_g_430498031_d_sccl_33/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/817JlNSBuYL._AC_UL300_SR300,200_.jpg",33,b90e0481a8188367,4.7,258,119.0,,,2026-09-25 11:38:55.208073
case,Computer Cases,B0C98SZCSG,"Montech AIR 903 MAX Midi-Tower, Tempered Glass - Weiß",https://www.amazon.co.uk/Montech-AIR-903-MAX-Midi-Tower/dp/B0C98SZCSG/ref=zg_bs_g_430498031_d_sccl_34/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/91LEAn+o+tL._AC_UL300_SR300,200_.jpg",34,,4.6,,,,,2026-09-25 11:38:55.208074
case,Computer Cases,B0D73VS65B,"be quiet! Light Base 600 DX Black PC Case, Fully Windowed Front and Side | Dual Chamber, Aquarium Mid Tower Gaming Computer C",https://www.amazon.co.uk/quiet-Stunning-Panoramic-Horizontal-Connector-Black/dp/B0D73VS65B/ref=zg_bs_g_430498031_d_sccl_35/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/615plPdh5vL._AC_UL300_SR300,200_.jpg",35,,4.7,217,124.6,,,2026-09-25 11:38:55.208075
case,Computer Cases,B0FJ2V6VVP,"CORSAIR 3500X LX-R RGB iCUE LINK Panoramic Mid-Tower PC Case – 3x Pre-Installed LX120-R RGB Fans, Includes iCUE LINK System H",https://www.amazon.co.uk/CORSAIR-3500X-LX-R-iCUE-Mid-Tower/dp/B0FJ2V6VVP/ref=zg_bs_g_430498031_d_sccl_36/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71f+j2LAeCL._AC_UL300_SR300,200_.jpg",36,,4.8,136,79.0,,,2026-09-25 11:38:55.208076
case,Computer Cases,B0CT5V2XJK,"Phanteks XT Pro Ultra ATX Mid Tower Case, Tempered Glass, Black, DRGB Fans, Zero Clutter Cable Management",https://www.amazon.co.uk/Phanteks-Ultra-Tempered-Glass-Windows/dp/B0CT5V2XJK/ref=zg_bs_g_430498031_d_sccl_37/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81Xt40ahUHL._AC_UL300_SR300,200_.jpg",37,8625ac5e62039172,4.7,935,76.99,,,2026-09-25 11:38:55.208076
case,Computer Cases,B0FJ2SRYHT,"CORSAIR FRAME 4500X LX-R RGB LINK Panoramic Glass Mid-Tower PC Case – InfiniRail Mounting System, Fits Dual 360mm Radiators,",https://www.amazon.co.uk/CORSAIR-FRAME-4500X-Panoramic-Mid-Tower/dp/B0FJ2SRYHT/ref=zg_bs_g_430498031_d_sccl_38/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/619H9fHmWOL._AC_UL300_SR300,200_.jpg",38,,4.7,147,89.0,,,2026-09-25 11:38:55.208077
case,Computer Cases,B0DG61TSZK,"FOIFKIN F300 PC Case ATX with 4 Non-RGB Fans, High Airflow Mid-Tower Computer Case, Gaming PC Case Big Tower, ATX Case Black,",https://www.amazon.co.uk/FOIFKIN-Case-Preinstalled-Mid-Tower-Panoramic-Black/dp/B0DG61TSZK/ref=zg_bs_g_430498031_d_sccl_39/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/91fbezN24XL._AC_UL300_SR300,200_.jpg",39,dd33f93f032a3753,4.6,142,54.99,,,2026-09-25 11:38:55.208078
case,Computer Cases,B0D54K6MTD,"MSI MAG FORGE M100R WHITE PC Case - Micro-ATX Capacity, GPU Support up to 300 mm , ARGB Fans, Magnetic Dust Filters, Tempered",https://www.amazon.co.uk/MSI-306-7G20W21-HH9-FORGE-M100R-WHITE/dp/B0D54K6MTD/ref=zg_bs_g_430498031_d_sccl_40/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81RM-kmA20L._AC_UL300_SR300,200_.jpg",40,10351241c611d48a,4.6,115,49.99,,,2026-09-25 11:38:55.208078
case,Computer Cases,B09RGHK5CY,"MSI MAG FORGE 112R Mid-Tower PC Case - Tempered Glass, ATX, Micro-ATX & Mini-ITX Capacity, Front Mesh Panel, 4 x 120mm ARGB f",https://www.amazon.co.uk/MSI-FORGE-112R-Mid-Tower-Type-black/dp/B09RGHK5CY/ref=zg_bs_g_430498031_d_sccl_41/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81qN5dSitfL._AC_UL300_SR300,200_.jpg",41,66220034682698bd,4.5,573,49.99,,,2026-09-25 11:38:55.208079
case,Computer Cases,B0F74LMG5R,"Lian Li Lancool 217 PC Case Black | ATX Mid Tower, Tempered Glass, 5 Fans, Walnut Wood Accents, Mesh Front, Back-Connect Comp",https://www.amazon.co.uk/Lian-Li-217-Back-Connect-Compatible-Black/dp/B0F74LMG5R/ref=zg_bs_g_430498031_d_sccl_42/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/818HEY4WEuL._AC_UL300_SR300,200_.jpg",42,,4.7,212,109.99,,,2026-09-25 11:38:55.208080
case,Computer Cases,B07X9R8V96,"GeeekPi Raspberry Pi 4 ABS Case with PWM Fan, 4PCS Heatsinks and 5V 3.6A USB-C Power Supply UK Power Adapter for Raspberry Pi",https://www.amazon.co.uk/GeeekPi-Raspberry-Adapter-40X40X10mm-Heatsinks/dp/B07X9R8V96/ref=zg_bs_g_430498031_d_sccl_43/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61fafzxitzL._AC_UL300_SR300,200_.jpg",43,,4.5,74,14.99,,,2026-09-25 11:38:55.208080
case,Computer Cases,B0FBS15ZJD,CiT S8-300 SFF Micro-ATX Office PC Case with 300W Power Supply – Micro-ATX & Mini-ITX Support – 80mm Fan Pre-Installed – Slim,https://www.amazon.co.uk/CiT-S8-300-Micro-ATX-Office-Supply/dp/B0FBS15ZJD/ref=zg_bs_g_430498031_d_sccl_44/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61jfiwCOnwL._AC_UL300_SR300,200_.jpg",44,36e6ccabf3db8144,4.0,2,,,,2026-09-25 11:38:55.208081
case,Computer Cases,B0DXQG3MDK,"FOIFKIN M1 PC Case ATX with 4 PWM ARGB Fans, Front in Walnut Wood,Computer Case Mid-Tower,High Airflow,240mm Radiator Support",https://www.amazon.co.uk/FOIFKIN-M1-Case-Pre-Installed-Mid-Tower-Black/dp/B0DXQG3MDK/ref=zg_bs_g_430498031_d_sccl_45/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/819GzMSCT5L._AC_UL300_SR300,200_.jpg",45,4e97d528c498aa21,4.2,75,69.99,,,2026-09-25 11:38:55.208082
case,Computer Cases,B0FH2FYC3X,"IONZ APEX EMBER- PC Gaming Case, M/ATX Mid Tower, Dual Chamber - Front I/O Type C, Tempered Glass With Wood Panel and 6 ARGB",https://www.amazon.co.uk/IONZ-EMBER-Gaming-Tower-Chamber-Black/dp/B0FH2FYC3X/ref=zg_bs_g_430498031_d_sccl_46/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/816bz0bVZIL._AC_UL300_SR300,200_.jpg",46,07d8ac29adbeec82,3.9,9,49.95,,,2026-09-25 11:38:55.208083
case,Computer Cases,B00Q2Z11QE,Fractal Design Define R5 - Mid Tower Computer Case - ATX - Optimized For High Airflow And Silent - 2x Fractal Design Dynamic,https://www.amazon.co.uk/Fractal-Design-Define-Midtower-Computer/dp/B00Q2Z11QE/ref=zg_bs_g_430498031_d_sccl_47/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71xzDoc-KuL._AC_UL300_SR300,200_.jpg",47,334cc1d9b20de2ee,4.6,1858,114.99,,,2026-09-25 11:38:55.208083
case,Computer Cases,B0CFYKNHW7,"MSI MAG FORGE 320R AIRFLOW Mid-Tower PC Case - ATX Capacity, up to 390mm RTX 40 GPU Support, 4 x 120mm ARGB Fans, Magnetic Du",https://www.amazon.co.uk/MSI-FORGE-AIRFLOW-Mid-Tower-Type/dp/B0CFYKNHW7/ref=zg_bs_g_430498031_d_sccl_48/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71Cve98mhsL._AC_UL300_SR300,200_.jpg",48,e65219b168f19035,4.6,503,59.99,,,2026-09-25 11:38:55.208084
case,Computer Cases,B0HB93XJRK,"NZXT S5 RGB Compact ATX Mid-Tower PC Case - White | Panoramic Dual Tempered Glass, Pre-Installed 360 mm RGB Reverse Fan, Up t",https://www.amazon.co.uk/NZXT-RGB-Compact-Mid-Tower-Case-White/dp/B0HB93XJRK/ref=zg_bs_g_430498031_d_sccl_49/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61j1BMs6XrL._AC_UL300_SR300,200_.jpg",49,,,,,,,2026-09-25 11:38:55.208085
case,Computer Cases,B0DYM1C6LB,"be quiet! Pure Base 501 DX Black PC Case, High Airflow Intake Front Panel And Top Cover, Maximum Performance, 3 Preinstalled",https://www.amazon.co.uk/quiet-Performance-Preinstalled-Extraordinary-Pressure-Black/dp/B0DYM1C6LB/ref=zg_bs_g_430498031_d_sccl_50/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71TXxZJy-rL._AC_UL300_SR300,200_.jpg",50,ba0c00d8999872a0,4.5,60,90.81,,,2026-09-25 11:38:55.208086
case,Computer Cases,B08SRBTYGK,Fractal Design Pop Air Black – Solid – Honeycomb Mesh Front – Solid side panel - Three 120 mm Aspect 12 fans included – ATX H,https://www.amazon.co.uk/Fractal-Design-Pop-Black-Solid/dp/B08SRBTYGK/ref=zg_bs_g_430498031_d_sccl_1/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71FcQTbX5XL._AC_UL600_SR600,400_.jpg",51,,4.5,103,79.99,,,2026-09-25 11:38:55.208086
case,Computer Cases,B0FQV6HM32,Hyte X50 Modern Performance ATX Mid-Tower PC Gaming Case - Taro Milk (Purple),https://www.amazon.co.uk/Hyte-Modern-Performance-Mid-Tower-Gaming-Purple/dp/B0FQV6HM32/ref=zg_bs_g_430498031_d_sccl_2/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81ExNK+xLML._AC_UL600_SR600,400_.jpg",52,1c790238992e1770,4.7,44,99.0,,,2026-09-25 11:38:55.208087
case,Computer Cases,B0DG5R61P4,"darkFlash ATX Mid-Tower PC Case, Pre-Install 1 PWM Fan Computer Case, Full View Dual Tempered Glass Gaming PC Case, Type C Po",https://www.amazon.co.uk/darkFlash-DS900-without-Tempered-Supports-black/dp/B0DG5R61P4/ref=zg_bs_g_430498031_d_sccl_3/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71-hFE5lOHL._AC_UL600_SR600,400_.jpg",53,,4.4,85,42.99,,,2026-09-25 11:38:55.208088
case,Computer Cases,B08HX4PZ4Y,"280x140mm Magnetic PC Fan Dust Filter Cover Mesh, Black (2 Pack) | Ultra-fine PVC mesh computer case grill cover with magneti",https://www.amazon.co.uk/280mm-Computer-Filter-Grills-Magnetic/dp/B08HX4PZ4Y/ref=zg_bs_g_430498031_d_sccl_4/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81jUFTCHPoL._AC_UL600_SR600,400_.jpg",54,,4.5,1352,6.99,,,2026-09-25 11:38:55.208088
case,Computer Cases,B0CV365B3B,"Phanteks XT Pro ATX Mid-Tower PC Case – Black, Tempered Glass Side Panel, High Airflow Mesh Front, E-ATX Support",https://www.amazon.co.uk/Phanteks-Case-Tempered-Glass-Window-Black/dp/B0CV365B3B/ref=zg_bs_g_430498031_d_sccl_5/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71V0Oa8G2tL._AC_UL600_SR600,400_.jpg",55,a3f8f161d4a516dc,4.6,263,59.99,,,2026-09-25 11:38:55.208089
case,Computer Cases,B0C6PBY5H3,RLSOCO Mini PC Desktop Case for NiPoGi/BOSGAME/GEEKOM/Beelink (Case Only) | Hard Travel Case for Most Mini PC Computer Deskto,https://www.amazon.co.uk/RLSOCO-Desktop-Computer-Beelink-MINI-S12/dp/B0C6PBY5H3/ref=zg_bs_g_430498031_d_sccl_6/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81ZzjKXIANL._AC_UL600_SR600,400_.jpg",56,,4.8,200,23.99,,,2026-09-25 11:38:55.208090
case,Computer Cases,B0GF9NW38F,"CORSAIR FRAME 4000D WOOD RS Modular Mid-Tower ATX PC Case – Black/Walnut | Wood Front Panel, 4x RS120 PWM Fans Included, Infi",https://www.amazon.co.uk/CORSAIR-FRAME-4000D-Modular-Mid-Tower/dp/B0GF9NW38F/ref=zg_bs_g_430498031_d_sccl_7/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61fAj+O0PYL._AC_UL600_SR600,400_.jpg",57,abb4849b56980189,4.4,92,109.99,,,2026-09-25 11:38:55.208091
case,Computer Cases,B0CK8BTZ1Z,"IONZ KZ-V Mini Aether PC Gaming Case, Mini Tower Micro ATX Tempered Glass includes 3 x 120mm ARGB Fans - Black",https://www.amazon.co.uk/Aether-Gaming-Tower-Micro-Tempered-Mini-Black-Fans/dp/B0CK8BTZ1Z/ref=zg_bs_g_430498031_d_sccl_8/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81hAxHQLJnL._AC_UL600_SR600,400_.jpg",58,,3.9,22,,,,2026-09-25 11:38:55.208091
case,Computer Cases,B0CMZCG8P7,"GeeekPi Raspberry Pi 5 Aluminum Case with Official Active Cooler, Support PCIe M.2 NVMe SSD Shield Top X1001 / X1003 / X1000",https://www.amazon.co.uk/GeeekPi-Raspberry-Aluminum-Official-Support/dp/B0CMZCG8P7/ref=zg_bs_g_430498031_d_sccl_9/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/61BpbcZY9+L._AC_UL600_SR600,400_.jpg",59,,4.5,366,18.99,,,2026-09-25 11:38:55.208092
case,Computer Cases,B0BHJHVKR6,Veno Scorp Gaming PC Bundle i5 GT 710 2GB 8GB RAM 500GB HDD NOVA | Built for smooth everyday gaming — GT 710 2GB delivers rel,https://www.amazon.co.uk/Veno-Scorp-Budget-Gaming-Bundle/dp/B0BHJHVKR6/ref=zg_bs_g_430498031_d_sccl_10/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/71rRFVXjoIL._AC_UL600_SR600,400_.jpg",60,,4.0,25,239.95,,,2026-09-25 11:38:55.208093
case,Computer Cases,B0DTHMBTQB,"ANSAITE ATX PC Case Pre-Installed 6 × 120mm PWM ARGB Fan, ATX Mid Tower PC Gaming Case, Computer case with Panoramic View Tem",https://www.amazon.co.uk/ANSAITE-Pre-Installed-Computer-Panoramic-Tempered-white/dp/B0DTHMBTQB/ref=zg_bs_g_430498031_d_sccl_11/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81fck2X7TZL._AC_UL600_SR600,400_.jpg",61,,4.2,119,64.24,,,2026-09-25 11:38:55.208093
case,Computer Cases,B07WQ5G6YY,Raspberry Pi 4 case (Black/Grey),https://www.amazon.co.uk/Raspberry-Pi-Original-box-black/dp/B07WQ5G6YY/ref=zg_bs_g_430498031_d_sccl_12/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/41TVeUuMtqL._AC_UL600_SR600,400_.jpg",62,,4.3,913,4.16,,,2026-09-25 11:38:55.208094
case,Computer Cases,B0H5F8GYQF,"MONTECH TG3 Panoramic ATX PC Case, Back-Connect Ready & 4 ARGB Fans, Black | Tiered showcase, 430mm GPU & 180mm cooler cleara",https://www.amazon.co.uk/MONTECH-Panoramic-Back-Connect-Ready-Black/dp/B0H5F8GYQF/ref=zg_bs_g_430498031_d_sccl_13/524-3698123-6031407,"https://images-eu.ssl-images-amazon.com/images/I/81LxEMmNaQL._AC_UL600_SR600,400_.jpg",63,90e264716e557d49,4.7,48,58.38,,,2026-09-25 11:38:55.208095
